,title,description_alert,link,published,alert_title,cve_id,description_cve,cvss_score,cwe,cwe_desc,epss_score,vendor,product,versions
123,[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),"**[Mise à jour du 07 novembre 2025]** Le 5 novembre 2025, Cisco a mis a jour son billet de blogue initialement publié le 25 septembre 2025 (cf. section Documentation). L'éditeur déclare avoir connaissance d'une nouvelle attaque, affectant les équipements ASA et FTD vulnérables, qui cause un déni...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-013/,"Thu, 25 Sep 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),CVE-2025-20362,"Update: On November 5, 2025, Cisco became aware of a new attack variant against devices running Cisco Secure ASA Software or Cisco Secure FTD Software releases that are affected by CVE-2025-20333 and CVE-2025-20362. This attack can cause unpatched devices to unexpectedly reload, leading to denial of service (DoS) conditions. Cisco strongly recommends that all customers upgrade to the fixed software releases that are listed in the Fixed Software [""#fs""] section of this advisory.
 A vulnerability in the VPN web server of Cisco Secure Firewall Adaptive Security Appliance (ASA) Software and Cisco Secure Firewall Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to access restricted URL endpoints that are related to remote access VPN that should otherwise be inaccessible without authentication.
 This vulnerability is due to improper validation of user-supplied input in HTTP(S) requests. An attacker could exploit this vulnerability by sending crafted HTTP requests to a targeted web server on a device. A successful exploit could allow the attacker to access a restricted URL without authentication.",6.5,CWE-862,Missing Authorization,0.50936,Cisco,Cisco Secure Firewall Threat Defense (FTD) Software,"['6.2.3', '6.2.3.1', '6.2.3.2', '6.2.3.3', '6.2.3.4', '6.2.3.5', '6.2.3.6', '6.2.3.7', '6.2.3.8', '6.2.3.10', '6.2.3.11', '6.2.3.9', '6.2.3.12', '6.2.3.13', '6.2.3.14', '6.2.3.15', '6.2.3.16', '6.2.3.17', '6.2.3.18', '6.6.0', '6.6.0.1', '6.6.1', '6.6.3', '6.6.4', '6.6.5', '6.6.5.1', '6.6.5.2', '6.6.7', '6.6.7.1', '6.6.7.2', '6.4.0', '6.4.0.1', '6.4.0.3', '6.4.0.2', '6.4.0.4', '6.4.0.5', '6.4.0.6', '6.4.0.7', '6.4.0.8', '6.4.0.9', '6.4.0.10', '6.4.0.11', '6.4.0.12', '6.4.0.13', '6.4.0.14', '6.4.0.15', '6.4.0.16', '6.4.0.17', '6.4.0.18', '7.0.0', '7.0.0.1', '7.0.1', '7.0.1.1', '7.0.2', '7.0.2.1', '7.0.3', '7.0.4', '7.0.5', '7.0.6', '7.0.6.1', '7.0.6.2', '7.0.6.3', '7.0.7', '7.0.8', '7.1.0', '7.1.0.1', '7.1.0.2', '7.1.0.3', '7.2.0', '7.2.0.1', '7.2.1', '7.2.2', '7.2.3', '7.2.4', '7.2.4.1', '7.2.5', '7.2.5.1', '7.2.6', '7.2.7', '7.2.5.2', '7.2.8', '7.2.8.1', '7.2.9', '7.2.10', '7.3.0', '7.3.1', '7.3.1.1', '7.3.1.2', '7.4.0', '7.4.1', '7.4.1.1', '7.4.2', '7.4.2.1', '7.4.2.2', '7.4.2.3', '7.6.0', '7.6.1', '7.6.2', '7.7.0', '7.7.10']"
124,[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),"**[Mise à jour du 07 novembre 2025]** Le 5 novembre 2025, Cisco a mis a jour son billet de blogue initialement publié le 25 septembre 2025 (cf. section Documentation). L'éditeur déclare avoir connaissance d'une nouvelle attaque, affectant les équipements ASA et FTD vulnérables, qui cause un déni...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-013/,"Thu, 25 Sep 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),CVE-2025-20333,"A vulnerability in the VPN web server of Cisco Secure Firewall Adaptive Security Appliance (ASA) Software and Cisco Secure Firewall Threat Defense (FTD) Software could allow an authenticated, remote attacker to execute arbitrary code on an affected device.
 This vulnerability is due to improper validation of user-supplied input in HTTP(S) requests. An attacker with valid VPN user credentials could exploit this vulnerability by sending crafted HTTP requests to an affected device. A successful exploit could allow the attacker to execute arbitrary code as root, possibly resulting in the complete compromise of the affected device.",9.9,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),0.24653,Cisco,Cisco Secure Firewall Adaptive Security Appliance (ASA) Software,"['9.8.1', '9.8.1.5', '9.8.1.7', '9.8.2', '9.8.2.8', '9.8.2.14', '9.8.2.15', '9.8.2.17', '9.8.2.20', '9.8.2.24', '9.8.2.26', '9.8.2.28', '9.8.2.33', '9.8.2.35', '9.8.2.38', '9.8.3.8', '9.8.3.11', '9.8.3.14', '9.8.3.16', '9.8.3.18', '9.8.3.21', '9.8.3', '9.8.3.26', '9.8.3.29', '9.8.4', '9.8.4.3', '9.8.4.7', '9.8.4.8', '9.8.4.10', '9.8.4.12', '9.8.4.15', '9.8.4.17', '9.8.2.45', '9.8.4.25', '9.8.4.20', '9.8.4.22', '9.8.4.26', '9.8.4.29', '9.8.4.32', '9.8.4.33', '9.8.4.34', '9.8.4.35', '9.8.4.39', '9.8.4.40', '9.8.4.41', '9.8.4.43', '9.8.4.44', '9.8.4.45', '9.8.4.46', '9.8.4.48', '9.12.1', '9.12.1.2', '9.12.1.3', '9.12.2', '9.12.2.4', '9.12.2.5', '9.12.2.9', '9.12.3', '9.12.3.2', '9.12.3.7', '9.12.4', '9.12.3.12', '9.12.3.9', '9.12.2.1', '9.12.4.2', '9.12.4.4', '9.12.4.7', '9.12.4.10', '9.12.4.13', '9.12.4.8', '9.12.4.18', '9.12.4.24', '9.12.4.26', '9.12.4.29', '9.12.4.30', '9.12.4.35', '9.12.4.37', '9.12.4.38', '9.12.4.39', '9.12.4.40', '9.12.4.41', '9.12.4.47', '9.12.4.48', '9.12.4.50', '9.12.4.52', '9.12.4.54', '9.12.4.55', '9.12.4.56', '9.12.4.58', '9.12.4.62', '9.12.4.65', '9.12.4.67', '9.14.1', '9.14.1.10', '9.14.1.6', '9.14.1.15', '9.14.1.19', '9.14.1.30', '9.14.2', '9.14.2.4', '9.14.2.8', '9.14.2.13', '9.14.2.15', '9.14.3', '9.14.3.1', '9.14.3.9', '9.14.3.11', '9.14.3.13', '9.14.3.18', '9.14.3.15', '9.14.4', '9.14.4.6', '9.14.4.7', '9.14.4.12', '9.14.4.13', '9.14.4.14', '9.14.4.15', '9.14.4.17', '9.14.4.22', '9.14.4.23', '9.14.4.24', '9.16.1', '9.16.1.28', '9.16.2', '9.16.2.3', '9.16.2.7', '9.16.2.11', '9.16.2.13', '9.16.2.14', '9.16.3', '9.16.3.3', '9.16.3.14', '9.16.3.15', '9.16.3.19', '9.16.3.23', '9.16.4', '9.16.4.9', '9.16.4.14', '9.16.4.18', '9.16.4.19', '9.16.4.27', '9.16.4.38', '9.16.4.39', '9.16.4.42', '9.16.4.48', '9.16.4.55', '9.16.4.57', '9.16.4.61', '9.16.4.62', '9.16.4.67', '9.16.4.70', '9.16.4.71', '9.16.4.76', '9.16.4.82', '9.16.4.84', '9.17.1', '9.17.1.7', '9.17.1.9', '9.17.1.10', '9.17.1.11', '9.17.1.13', '9.17.1.15', '9.17.1.20', '9.17.1.30', '9.17.1.33', '9.17.1.39', '9.18.1', '9.18.1.3', '9.18.2', '9.18.2.5', '9.18.2.7', '9.18.2.8', '9.18.3', '9.18.3.39', '9.18.3.46', '9.18.3.53', '9.18.3.55', '9.18.3.56', '9.18.4', '9.18.4.5', '9.18.4.8', '9.18.4.22', '9.18.4.24', '9.18.4.29', '9.18.4.34', '9.18.4.40', '9.19.1', '9.19.1.5', '9.19.1.9', '9.19.1.12', '9.19.1.18', '9.19.1.22', '9.19.1.24', '9.19.1.27', '9.19.1.28', '9.19.1.31', '9.20.1', '9.20.1.5', '9.20.2', '9.20.2.10', '9.20.2.21', '9.20.2.22', '9.20.3', '9.20.3.4', '9.22.1.1', '9.22.1.2']"
125,[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),"**[Mise à jour du 07 novembre 2025]** Le 5 novembre 2025, Cisco a mis a jour son billet de blogue initialement publié le 25 septembre 2025 (cf. section Documentation). L'éditeur déclare avoir connaissance d'une nouvelle attaque, affectant les équipements ASA et FTD vulnérables, qui cause un déni...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-013/,"Thu, 25 Sep 2025 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Cisco ASA et FTD (25 septembre 2025),CVE-2025-20333,"A vulnerability in the VPN web server of Cisco Secure Firewall Adaptive Security Appliance (ASA) Software and Cisco Secure Firewall Threat Defense (FTD) Software could allow an authenticated, remote attacker to execute arbitrary code on an affected device.
 This vulnerability is due to improper validation of user-supplied input in HTTP(S) requests. An attacker with valid VPN user credentials could exploit this vulnerability by sending crafted HTTP requests to an affected device. A successful exploit could allow the attacker to execute arbitrary code as root, possibly resulting in the complete compromise of the affected device.",9.9,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),0.24653,Cisco,Cisco Secure Firewall Threat Defense (FTD) Software,"['6.2.3', '6.2.3.1', '6.2.3.2', '6.2.3.3', '6.2.3.4', '6.2.3.5', '6.2.3.6', '6.2.3.7', '6.2.3.8', '6.2.3.10', '6.2.3.11', '6.2.3.9', '6.2.3.12', '6.2.3.13', '6.2.3.14', '6.2.3.15', '6.2.3.16', '6.2.3.17', '6.2.3.18', '6.6.0', '6.6.0.1', '6.6.1', '6.6.3', '6.6.4', '6.6.5', '6.6.5.1', '6.6.5.2', '6.6.7', '6.6.7.1', '6.6.7.2', '6.4.0', '6.4.0.1', '6.4.0.3', '6.4.0.2', '6.4.0.4', '6.4.0.5', '6.4.0.6', '6.4.0.7', '6.4.0.8', '6.4.0.9', '6.4.0.10', '6.4.0.11', '6.4.0.12', '6.4.0.13', '6.4.0.14', '6.4.0.15', '6.4.0.16', '6.4.0.17', '6.4.0.18', '7.0.0', '7.0.0.1', '7.0.1', '7.0.1.1', '7.0.2', '7.0.2.1', '7.0.3', '7.0.4', '7.0.5', '7.0.6', '7.0.6.1', '7.0.6.2', '7.0.6.3', '7.0.7', '7.0.8', '7.1.0', '7.1.0.1', '7.1.0.2', '7.1.0.3', '7.2.0', '7.2.0.1', '7.2.1', '7.2.2', '7.2.3', '7.2.4', '7.2.4.1', '7.2.5', '7.2.5.1', '7.2.6', '7.2.7', '7.2.5.2', '7.2.8', '7.2.8.1', '7.3.0', '7.3.1', '7.3.1.1', '7.3.1.2', '7.4.0', '7.4.1', '7.4.1.1', '7.4.2', '7.4.2.1', '7.4.2.2', '7.4.2.3', '7.6.0']"
126,[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),**[Mise à jour du 11 décembre 2025]** Le CERT-FR a connaissance de multiples exploitations de la vulnérabilité CVE-2025-55182. Les serveurs avec une version vulnérable exposés après la publication des preuves de concept publiques du 5 décembre 2025 doivent être considérés comme compromis....,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-014/,"Fri, 05 Dec 2025 00:00:00 +0000",[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),CVE-2025-55182,"A pre-authentication remote code execution vulnerability exists in React Server Components versions 19.0.0, 19.1.0, 19.1.1, and 19.2.0 including the following packages: react-server-dom-parcel, react-server-dom-turbopack, and react-server-dom-webpack. The vulnerable code unsafely deserializes payloads from HTTP requests to Server Function endpoints.",10,Non disponible,Deserialization of Untrusted Data (CWE-502),0.82011,Meta,react-server-dom-webpack,"['19.0.0', '19.1.0', '19.2.0']"
127,[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),**[Mise à jour du 11 décembre 2025]** Le CERT-FR a connaissance de multiples exploitations de la vulnérabilité CVE-2025-55182. Les serveurs avec une version vulnérable exposés après la publication des preuves de concept publiques du 5 décembre 2025 doivent être considérés comme compromis....,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-014/,"Fri, 05 Dec 2025 00:00:00 +0000",[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),CVE-2025-55182,"A pre-authentication remote code execution vulnerability exists in React Server Components versions 19.0.0, 19.1.0, 19.1.1, and 19.2.0 including the following packages: react-server-dom-parcel, react-server-dom-turbopack, and react-server-dom-webpack. The vulnerable code unsafely deserializes payloads from HTTP requests to Server Function endpoints.",10,Non disponible,Deserialization of Untrusted Data (CWE-502),0.82011,Meta,react-server-dom-turbopack,"['19.0.0', '19.1.0', '19.2.0']"
128,[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),**[Mise à jour du 11 décembre 2025]** Le CERT-FR a connaissance de multiples exploitations de la vulnérabilité CVE-2025-55182. Les serveurs avec une version vulnérable exposés après la publication des preuves de concept publiques du 5 décembre 2025 doivent être considérés comme compromis....,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-014/,"Fri, 05 Dec 2025 00:00:00 +0000",[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),CVE-2025-55182,"A pre-authentication remote code execution vulnerability exists in React Server Components versions 19.0.0, 19.1.0, 19.1.1, and 19.2.0 including the following packages: react-server-dom-parcel, react-server-dom-turbopack, and react-server-dom-webpack. The vulnerable code unsafely deserializes payloads from HTTP requests to Server Function endpoints.",10,Non disponible,Deserialization of Untrusted Data (CWE-502),0.82011,Meta,react-server-dom-parcel,"['19.0.0', '19.1.0', '19.2.0']"
129,[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),**[Mise à jour du 11 décembre 2025]** Le CERT-FR a connaissance de multiples exploitations de la vulnérabilité CVE-2025-55182. Les serveurs avec une version vulnérable exposés après la publication des preuves de concept publiques du 5 décembre 2025 doivent être considérés comme compromis....,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2025-ALE-014/,"Fri, 05 Dec 2025 00:00:00 +0000",[MàJ] Vulnérabilité dans React Server Components (05 décembre 2025),CVE-2025-66478,Non disponible,Non disponible,Non disponible,Non disponible,-1.0,,,
130,[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (30 janvier 2026),"[Mise à jour du 09 février 2026] Le 6 février 2026, Ivanti a mis à disposition des scripts RPM de détection d'indicateurs de compromission, à utiliser en fonction de la version d'EPMM installée. L'éditeur a également mis son guide d'analyse à jour (cf. section Documentation). [Mise à jour du 02...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2026-ALE-001/,"Fri, 30 Jan 2026 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (30 janvier 2026),CVE-2026-1281,A code injection in Ivanti Endpoint Manager Mobile allowing attackers to achieve unauthenticated remote code execution.,9.8,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection'),0.81586,Ivanti,Endpoint Manager Mobile,"['12.x.1.x RPM', '12.x.0.x RPM']"
131,[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (30 janvier 2026),"[Mise à jour du 09 février 2026] Le 6 février 2026, Ivanti a mis à disposition des scripts RPM de détection d'indicateurs de compromission, à utiliser en fonction de la version d'EPMM installée. L'éditeur a également mis son guide d'analyse à jour (cf. section Documentation). [Mise à jour du 02...",https://www.cert.ssi.gouv.fr/alerte/CERTFR-2026-ALE-001/,"Fri, 30 Jan 2026 00:00:00 +0000",[MàJ] Multiples vulnérabilités dans Ivanti Endpoint Manager Mobile (30 janvier 2026),CVE-2026-1340,A code injection in Ivanti Endpoint Manager Mobile allowing attackers to achieve unauthenticated remote code execution.,9.8,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection'),0.73873,Ivanti,Endpoint Manager Mobile,"['12.x.1.x RPM', '12.x.0.x RPM']"
132,[MàJ] Vulnérabilité dans Cisco Catalyst SD-WAN (25 février 2026),Une vulnérabilité a été découverte dans Cisco Catalyst SD-WAN. Elle permet à un attaquant de provoquer un contournement de la politique de sécurité. Cisco indique que la vulnérabilité CVE-2026-20127 est activement exploitée.,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2026-ALE-002/,"Wed, 25 Feb 2026 00:00:00 +0000",[MàJ] Vulnérabilité dans Cisco Catalyst SD-WAN (25 février 2026),CVE-2026-20127,"A vulnerability in the peering authentication in Cisco Catalyst SD-WAN Controller, formerly SD-WAN vSmart, and Cisco Catalyst SD-WAN Manager, formerly SD-WAN vManage, could allow an unauthenticated, remote attacker to bypass authentication and obtain administrative privileges on an affected system.

This vulnerability exists because the peering authentication mechanism in an affected system is not working properly. An attacker could exploit this vulnerability by sending crafted requests to an affected system. A successful exploit could allow the attacker to log in to an affected Cisco Catalyst SD-WAN Controller as an internal, high-privileged, non-root&nbsp;user account. Using this account, the attacker could access NETCONF, which would then allow the attacker to manipulate network configuration for the SD-WAN fabric.&nbsp;",10,CWE-287,Improper Authentication,0.5895,Cisco,Cisco Catalyst SD-WAN Manager,"['20.1.12', '19.2.1', '18.4.4', '18.4.5', '20.1.1.1', '20.1.1', '19.3.0', '19.2.2', '19.2.099', '18.3.6', '18.3.7', '19.2.0', '18.3.8', '19.0.0', '19.1.0', '18.4.302', '18.4.303', '19.2.097', '19.2.098', '17.2.10', '18.3.6.1', '19.0.1a', '18.2.0', '18.4.3', '18.4.1', '17.2.8', '18.3.3.1', '18.4.0', '18.3.1', '17.2.6', '17.2.9', '18.3.4', '17.2.5', '18.3.1.1', '18.3.5', '18.4.0.1', '18.3.3', '17.2.7', '17.2.4', '18.3.0', '19.2.3', '18.4.501_ES', '20.3.1', '20.1.2', '19.2.929', '19.2.31', '20.3.2', '19.2.32', '20.3.2_925', '20.3.2.1', '20.3.2.1_927', '18.4.6', '20.1.2_937', '20.4.1', '20.3.2_928', '20.3.2_929', '20.4.1.0.1', '20.3.2.1_930', '19.2.4', '20.5.0.1.1', '20.4.1.1', '20.3.3', '19.2.4.0.1', '20.3.2_937', '20.3.3.1', '20.5.1', '20.1.3', '20.3.3.0.4', '20.3.3.1.2', '20.3.3.1.1', '20.4.1.2', '20.3.3.0.2', '20.4.1.1.5', '20.4.1.0.01', '20.4.1.0.02', '20.3.3.1.7', '20.3.3.1.5', '20.5.1.0.1', '20.3.3.1.10', '20.3.3.0.8', '20.4.2', '20.4.2.0.1', '20.3.4', '20.3.3.0.14', '19.2.4.0.8', '19.2.4.0.9', '20.3.4.0.1', '20.3.2.0.5', '20.6.1', '20.5.1.0.2', '20.3.3.0.17', '20.6.1.1', '20.6.0.18.3', '20.3.2.0.6', '20.6.0.18.4', '20.4.2.0.2', '20.3.3.0.16', '20.3.4.0.5', '20.6.1.0.1', '20.3.4.0.6', '20.6.2', '20.7.1EFT2', '20.3.4.0.9', '20.3.4.0.11', '20.4.2.0.4', '20.3.3.0.18', '20.7.1', '20.6.2.1', '20.3.4.1', '20.5.1.1', '20.4.2.1', '20.4.2.1.1', '20.3.4.1.1', '20.3.813', '20.3.4.0.19', '20.4.2.2.1', '20.5.1.2', '20.3.4.2', '20.3.814', '20.4.2.2', '20.6.2.2', '20.3.4.2.1', '20.7.1.1', '20.3.4.1.2', '20.6.2.2.2', '20.3.4.0.20', '20.6.2.2.3', '20.4.2.2.2', '20.3.5', '20.6.2.0.4', '20.4.2.2.3', '20.3.4.0.24', '20.6.2.2.7', '20.6.3', '20.3.4.2.2', '20.4.2.2.4', '20.7.1.0.2', '20.8.1', '20.3.5.0.8', '20.3.5.0.9', '20.4.2.2.8', '20.3.5.0.7', '20.6.3.0.7', '20.6.3.0.5', '20.6.3.0.10', '20.6.3.0.2', '20.7.2', '20.9.1EFT2', '20.6.3.0.11', '20.6.3.1', '20.6.3.0.14', '20.6.4', '20.9.1', '20.6.3.0.19', '20.6.3.0.18', '20.3.6', '20.9.1.1', '20.6.3.0.23', '20.6.4.0.4', '20.6.3.0.25', '20.6.5', '20.6.3.0.27', '20.9.2', '20.9.2.1', '20.6.3.0.29', '20.6.3.0.31', '20.6.3.0.32', '20.10.1', '20.6.3.0.33', '20.9.2.0.01', '20.9.1_LI_Images', '20.10.1_LI_Images', '20.9.2_LI_Images', '20.3.7', '20.9.3', '20.6.5.1', '20.11.1', '20.11.1_LI_Images', '20.9.3_LI_ Images', '20.6.3.1.1', '20.9.3.0.2', '20.6.5.1.2', '20.9.3.0.3', '20.4.2.3', '20.6.3.2', '20.6.4.1', '20.6.3.0.38', '20.6.3.0.39', '20.3.5.1', '20.3.4.3', '20.9.3.1', '20.3.3.2', '20.6.5.2', '20.3.7.1', '20.10.1.1', '20.6.5.2.1', '20.3.4.0.25', '20.6.2.2.4', '20.6.1.2', '20.11.1.1', '20.9.3.0.5', '20.3.4.0.26', '20.6.5.1.3', '20.6.3.0.40', '20.1.3.1', '20.9.2.2', '20.6.5.2.3', '20.6.5.1.4', '20.6.5.3', '20.6.3.0.41', '20.9.3.0.7', '20.6.5.1.5', '20.9.3.0.4', '20.6.4.0.19', '20.6.5.1.6', '20.9.3.0.8', '20.6.3.3', '20.3.7.2', '20.6.5.4', '20.6.5.1.7', '20.9.3.0.12', '20.6.4.2', '20.6.5.5', '20.9.3.2', '20.11.1.2', '20.6.3.4', '20.10.1.2', '20.6.5.1.9', '20.9.3.0.16', '20.6.3.0.45', '20.6.5.1.10', '20.9.3.0.17', '20.6.5.2.4', '20.6.4.0.21', '20.9.3.0.18', '20.6.3.0.46', '20.6.3.0.47', '20.9.2.3', '20.9.3.2_LI_Images', '20.9.3.0.21', '20.9.3.0.20', '20.9.4_LI_Images', '20.9.4', '20.6.5.1.11', '20.12.1', '20.12.1_LI_Images', '20.6.5.1.13', '20.9.3.0.23', '20.6.5.2.8', '20.9.4.1', '20.9.4.1_LI_Images', '20.9.3.0.25', '20.9.3.0.24', '20.6.5.1.14', '20.3.8', '20.6.6', '20.9.3.0.26', '20.6.3.0.51', '20.9.3.0.29', '20.12.2', '20.12.2_LI_Images', '20.6.6.0.1', '20.13.1_LI_Images', '20.9.4.0.4', '20.13.1', '20.9.4.1.1', '20.9.5', '20.9.5_LI_Images', '20.12.3_LI_Images', '20.12.3', '20.9.4.1.3', '20.6.7', '20.9.5.1', '20.9.5.1_LI_Images', '20.9.4.1.6', '20.14.1', '20.14.1_LI_Images', '20.9.5.2', '20.9.5.2.1', '20.9.5.2_LI_Images', '20.12.3.1', '20.12.4', '20.15.1_LI_Images', '20.15.1', '20.9.5.1.4', '20.9.5.2.7', '20.9.5.2.13', '20.9.6', '20.9.6_LI_Images', '20.9.5.2.14', '20.6.8', '20.12.4.0.03', '20.16.1', '20.16.1_LI_Images', '20.12.4_LI_Images', '20.9.5.2.16', '20.12.4.0.4', '20.12.401', '20.9.5.3', '20.9.5.3_LI_Images', '20.12.4.1_LI_Images', '20.12.4.1', '20.9.5.2.21', '20.9.6.0.3', '20.12.4.0.6', '20.15.2_LI_Images', '20.15.2', '20.12.4_Monthly_ES5', '20.12.5', '20.12.5_LI_Images', '20.9.7_LI _Images', '20.9.7', '20.15.3', '20.15.3_ LI _Images', '20.12.501', '20.12.5.1_LI_Images', '20.12.5.1', '20.12.5.2_LI_Images', '20.12.5.2', '20.15.3.1', '20.15.4_LI_Images', '20.15.4', '20.9.7.1_LI _Images', '20.9.7.1', '20.18.1', '20.18.1_LI_Images', '20.12.6_LI_Images', '20.12.6', '20.12.5.1.01', '20.9.8', '20.9.8_LI_Images', '20.18.2', '20.15.4.1_LI_Images', '20.15.4.1', '20.18.2_LI_Images']"
133,[MàJ] Vulnérabilité dans Cisco Catalyst SD-WAN (25 février 2026),Une vulnérabilité a été découverte dans Cisco Catalyst SD-WAN. Elle permet à un attaquant de provoquer un contournement de la politique de sécurité. Cisco indique que la vulnérabilité CVE-2026-20127 est activement exploitée.,https://www.cert.ssi.gouv.fr/alerte/CERTFR-2026-ALE-002/,"Wed, 25 Feb 2026 00:00:00 +0000",[MàJ] Vulnérabilité dans Cisco Catalyst SD-WAN (25 février 2026),CVE-2022-20775,"A vulnerability in the CLI of Cisco SD-WAN Software could allow an authenticated, local attacker to gain elevated privileges.

This vulnerability is due to improper access controls on commands within the application CLI. An attacker could exploit this vulnerability by running a maliciously crafted command on the application CLI. A successful exploit could allow the attacker to execute arbitrary commands as the root user.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-sd-wan-priv-E6e8tEdF",7.8,CWE-25,Path Traversal: '/../filedir',0.00385,Cisco,Cisco Catalyst SD-WAN,"['18.3.1', '19.2.1', '17.2.4', '19.3.0', '18.3.0', '18.3.4', '18.4.303', '18.4.0.1', '17.2.9', '18.3.7', '18.2.0', '17.2.10', '18.4.5', '18.4.0', '17.2.5', '18.3.8', '18.4.4', '18.4.302', '17.2.7', '19.2.098', '20.1.1', '19.2.099', '18.3.3', '18.4.1', '17.2.8', '18.3.5', '19.0.0', '18.4.3', '19.1.0', '17.2.6', '18.3.3.1', '19.2.097', '20.1.1.1', '18.3.6', '19.2.0', '19.2.2', '20.1.11', '20.1.12', '19.1.0a', '19.2.3', '17.3.1ESM1', '20.3.1', '17.3.1ESM2', '17.2.1LA', '20.1.2', '17.3.1ESM3', '19.2.929', '19.2.31', '20.3.2', '19.2.32', '17.3.2ESM1', '20.3.2.1', '18.4.6', '20.4.1', '17.3.2ESM2', '19.2.4', '20.4.1.1', '20.3.3', '20.3.809', '20.3.3.1', '20.5.1', '20.3.811', '20.1.3', '20.4.1.2', '17.4.2.2527', '17.4.2ES1', '17.3.2ESM3', '20.4.2', '20.3.4', '20.6.1', '20.6.1.1', '20.6.2', '20.7.1', '20.4.2.1', '20.3.4.1', '20.5.1.1', '20.6.2.1', '20.3.4.2', '20.4.2.2', '20.6.2.2', '20.5.1.2', '20.7.1.1', '20.3.5', '20.6.3', '20.7.2', '20.6.3.1', '20.6.4', '20.3.6', '20.6.5', '20.3.7', '20.6.5.1', '20.6.4.1', '20.6.3.2', '20.4.2.3', '20.6.1.2', '20.3.4.3', '20.6.5.2', '20.3.3.2', '20.3.7.1', '20.3.5.1', '20.1.3.1', '20.6.5.3', '20.6.3.3', '20.3.7.2', '20.6.5.4', '20.6.4.2', '20.6.5.5', '20.6.3.4', '20.3.8', '20.6.6', '20.6.7', '20.6.8']"
